0 97.05 -7.658134716796875 35.606451988220215 0 {'batch_size': 512, 'epochs': 30, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
99 99.69 -9.889962109375 1329.8016500473022 29 {'batch_size': 64, 'epochs': 37, 'learning_rate_init': 0.014445761041936421, 'momentum': 0.7340626048404454, 'weight_decay': 0.0006368486376884783}
99 99.69 -9.90481064453125 1374.0643620491028 30 {'batch_size': 64, 'epochs': 37, 'learning_rate_init': 0.014445761041936421, 'momentum': 0.7340626048404454, 'weight_decay': 0.0006368486376884783}
99 99.7 -9.8417919921875 1418.30406332016 31 {'batch_size': 64, 'epochs': 37, 'learning_rate_init': 0.014445761041936421, 'momentum': 0.7340626048404454, 'weight_decay': 0.0006368486376884783}
99 99.73 -9.85491123046875 1462.5942788124084 32 {'batch_size': 64, 'epochs': 37, 'learning_rate_init': 0.014445761041936421, 'momentum': 0.7340626048404454, 'weight_decay': 0.0006368486376884783}
99 99.69 -9.83622587890625 1506.8499600887299 33 {'batch_size': 64, 'epochs': 37, 'learning_rate_init': 0.014445761041936421, 'momentum': 0.7340626048404454, 'weight_decay': 0.0006368486376884783}
99 99.69 -9.808627734375 1551.073234796524 34 {'batch_size': 64, 'epochs': 37, 'learning_rate_init': 0.014445761041936421, 'momentum': 0.7340626048404454, 'weight_decay': 0.0006368486376884783}
99 99.69 -9.81940419921875 1595.296177148819 35 {'batch_size': 64, 'epochs': 37, 'learning_rate_init': 0.014445761041936421, 'momentum': 0.7340626048404454, 'weight_decay': 0.0006368486376884783}
99 99.67 -9.78444404296875 1639.4862310886383 36 {'batch_size': 64, 'epochs': 37, 'learning_rate_init': 0.014445761041936421, 'momentum': 0.7340626048404454, 'weight_decay': 0.0006368486376884783}
100 48.52 -0.8521089599609375 56.61118268966675 0 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 80.98 -2.2971832275390627 112.88199400901794 1 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 92.24 -3.8546544677734373 169.18149137496948 2 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 96.28 -4.801745654296875 225.49720978736877 3 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 97.06 -5.608334375 282.13333559036255 4 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 97.71 -5.95767607421875 338.73679780960083 5 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 97.5 -6.520926806640625 395.32986187934875 6 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 97.72 -6.07968232421875 451.9989318847656 7 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 97.97 -6.712036279296875 508.5844295024872 8 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 98.47 -7.296396630859375 564.969340801239 9 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 98.69 -7.321816162109375 621.3780500888824 10 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 98.79 -7.411393994140625 677.8406534194946 11 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 98.93 -7.348362353515625 734.3166308403015 12 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 98.87 -7.638562060546875 790.8212058544159 13 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.01 -7.8401984375 847.3987264633179 14 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 98.95 -7.75366123046875 903.717206954956 15 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 98.82 -8.072701025390625 960.2294652462006 16 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.01 -7.77014453125 1016.8099722862244 17 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.08 -7.88581455078125 1073.2645380496979 18 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.15 -7.948206689453125 1129.606086730957 19 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.05 -8.038256591796875 1186.0860426425934 20 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.12 -8.109364697265624 1242.4062178134918 21 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.16 -8.2919193359375 1298.7581231594086 22 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.18 -8.45804150390625 1355.0461375713348 23 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.08 -8.65541435546875 1411.4030284881592 24 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.24 -8.47251435546875 1467.8064999580383 25 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.22 -8.58010087890625 1524.2408850193024 26 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.14 -8.62916826171875 1580.683048248291 27 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.24 -8.6234419921875 1637.105635881424 28 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.1 -8.49412548828125 1693.4301207065582 29 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.2 -8.64598447265625 1750.0887672901154 30 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.33 -8.6220150390625 1806.4882764816284 31 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.23 -8.60872041015625 1863.1204814910889 32 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
100 99.21 -8.72398623046875 1919.394459247589 33 {'batch_size': 32, 'epochs': 34, 'learning_rate_init': 0.00011487671076244837, 'momentum': 0.5263824674842963, 'weight_decay': 3.9302426147830835e-06}
101 9.8 -0.12014355316162109 37.449912548065186 0 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.81 -0.12085416259765625 74.89079976081848 1 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12006198043823242 112.34089827537537 2 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.81 -0.12137304763793945 149.77580881118774 3 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.79 -0.12070170822143554 187.22433185577393 4 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.81 -0.12150538101196288 224.7270953655243 5 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.1219838638305664 262.18801283836365 6 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.81 -0.12197454299926758 299.64043617248535 7 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.81 -0.12296117324829102 337.0877459049225 8 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12329529190063476 374.526300907135 9 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12314973526000976 411.99474453926086 10 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.81 -0.12320756759643554 449.45014119148254 11 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.81 -0.1233313949584961 486.926522731781 12 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.1242001953125 524.4219486713409 13 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12436684646606445 561.8651888370514 14 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.81 -0.12457645111083984 599.3651421070099 15 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12527072372436523 636.8298089504242 16 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12445138702392577 674.3234601020813 17 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12563875885009765 711.8251504898071 18 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.1249054100036621 749.2926671504974 19 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.81 -0.12614586334228517 786.7558026313782 20 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12657447357177734 824.1978666782379 21 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12515004425048828 861.6671726703644 22 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.12587323989868163 899.1344664096832 23 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.8 -0.1263439826965332 936.5888879299164 24 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.79 -0.12660866317749023 974.0487315654755 25 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.79 -0.12769729232788085 1011.4930019378662 26 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.79 -0.12688574295043945 1048.9304230213165 27 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
101 9.79 -0.12753659439086915 1086.3730261325836 28 {'batch_size': 256, 'epochs': 29, 'learning_rate_init': 1.3879414068589578e-06, 'momentum': 0.17152165622510307, 'weight_decay': 0.0005509445949750388}
102 58.72 -1.29746474609375 56.26542901992798 0 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 92.16 -3.322589111328125 112.50494575500488 1 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 96.18 -4.927438427734375 168.75905418395996 2 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 96.46 -5.102096435546875 225.04519772529602 3 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 96.73 -5.4707587890625 281.3270208835602 4 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.25 -6.34098876953125 337.5720307826996 5 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.19 -6.864481982421875 393.89979910850525 6 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.57 -7.26480849609375 450.2664749622345 7 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.68 -6.997192529296875 506.7726812362671 8 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.59 -7.562406201171875 563.0293865203857 9 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.81 -7.30442802734375 619.2630634307861 10 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.87 -7.67411064453125 675.7274484634399 11 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.98 -7.9312404296875 732.0105702877045 12 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.84 -7.83428193359375 788.3238155841827 13 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 99.01 -7.9892087890625 844.7595529556274 14 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 99.01 -8.0332521484375 901.1154375076294 15 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 98.96 -8.19845947265625 957.5099277496338 16 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 99.22 -8.3839384765625 1014.0604965686798 17 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 99.15 -8.086522119140625 1070.5526978969574 18 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
102 99.19 -8.3569208984375 1126.9989948272705 19 {'batch_size': 32, 'epochs': 20, 'learning_rate_init': 0.00020559199278918146, 'momentum': 0.3102066198791583, 'weight_decay': 0.0001168012928171306}
103 16.79 -0.10108639068603516 44.24058389663696 0 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 7.156792511205429e-06, 'momentum': 0.8276322476206412, 'weight_decay': 0.00022319529764803912}
103 23.23 -0.16102301483154297 88.45508098602295 1 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 7.156792511205429e-06, 'momentum': 0.8276322476206412, 'weight_decay': 0.00022319529764803912}
103 24.75 -0.2406157516479492 132.62606954574585 2 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 7.156792511205429e-06, 'momentum': 0.8276322476206412, 'weight_decay': 0.00022319529764803912}
103 27.75 -0.3366328216552734 176.70027422904968 3 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 7.156792511205429e-06, 'momentum': 0.8276322476206412, 'weight_decay': 0.00022319529764803912}
103 30.98 -0.4284671173095703 220.86450695991516 4 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 7.156792511205429e-06, 'momentum': 0.8276322476206412, 'weight_decay': 0.00022319529764803912}
103 34.15 -0.5208585052490234 264.9458954334259 5 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 7.156792511205429e-06, 'momentum': 0.8276322476206412, 'weight_decay': 0.00022319529764803912}
103 37.14 -0.6036482604980469 309.04695868492126 6 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 7.156792511205429e-06, 'momentum': 0.8276322476206412, 'weight_decay': 0.00022319529764803912}
103 40.03 -0.6834410034179688 353.1452085971832 7 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 7.156792511205429e-06, 'momentum': 0.8276322476206412, 'weight_decay': 0.00022319529764803912}
103 43.39 -0.7787326171875 397.2427222728729 8 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 7.156792511205429e-06, 'momentum': 0.8276322476206412, 'weight_decay': 0.00022319529764803912}
104 88.55 -7.637139111328125 44.11422777175903 0 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 97.4 -9.52956923828125 88.28331303596497 1 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 99.08 -10.0863037109375 132.42883777618408 2 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 98.34 -9.969860546875 176.61374831199646 3 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 99.16 -10.8064220703125 220.79185152053833 4 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 97.94 -10.22529541015625 265.0482051372528 5 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 99.57 -11.45727734375 309.2633774280548 6 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 99.57 -11.23256630859375 353.524950504303 7 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 99.57 -11.632835546875 397.6994378566742 8 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 98.22 -10.62504140625 441.9026417732239 9 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 98.37 -11.1040150390625 486.1891899108887 10 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
104 99.46 -11.80029521484375 530.4555516242981 11 {'batch_size': 64, 'epochs': 12, 'learning_rate_init': 0.010901011812502746, 'momentum': 0.29847457554008316, 'weight_decay': 5.531296873910416e-06}
105 98.43 -7.63979111328125 56.49726986885071 0 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.2 -7.0098466796875 113.12343955039978 1 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.02 -6.86403828125 169.54373621940613 2 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 99.0 -6.960705908203125 225.85143399238586 3 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 99.01 -6.572644287109375 282.15487408638 4 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 99.02 -6.524087158203125 338.4045820236206 5 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.87 -6.6627671875 394.6449930667877 6 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.62 -6.651190966796875 450.89918780326843 7 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.54 -6.81833642578125 507.1646308898926 8 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.22 -6.167655615234375 563.4437868595123 9 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.6 -6.294941015625 619.9336156845093 10 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.95 -6.7760443359375 676.5575487613678 11 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 99.34 -6.6024478515625 733.0337755680084 12 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.95 -6.410384130859375 789.4110653400421 13 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 99.01 -6.50669365234375 845.8228325843811 14 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 97.93 -6.14628955078125 902.3313648700714 15 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
105 98.34 -6.46070791015625 958.8596241474152 16 {'batch_size': 32, 'epochs': 17, 'learning_rate_init': 0.017830972625839544, 'momentum': 0.649545379770449, 'weight_decay': 0.004614777437740072}
106 28.47 -0.3596109405517578 42.15045881271362 0 {'batch_size': 128, 'epochs': 48, 'learning_rate_init': 0.00017693965321939612, 'momentum': 0.610218771727116, 'weight_decay': 0.0025599959008233576}
106 44.48 -0.8202722839355469 84.33504104614258 1 {'batch_size': 128, 'epochs': 48, 'learning_rate_init': 0.00017693965321939612, 'momentum': 0.610218771727116, 'weight_decay': 0.0025599959008233576}
106 61.48 -1.2805329711914062 126.55639266967773 2 {'batch_size': 128, 'epochs': 48, 'learning_rate_init': 0.00017693965321939612, 'momentum': 0.610218771727116, 'weight_decay': 0.0025599959008233576}
106 78.35 -1.966708837890625 168.80340933799744 3 {'batch_size': 128, 'epochs': 48, 'learning_rate_init': 0.00017693965321939612, 'momentum': 0.610218771727116, 'weight_decay': 0.0025599959008233576}
106 89.42 -2.705009033203125 211.062415599823 4 {'batch_size': 128, 'epochs': 48, 'learning_rate_init': 0.00017693965321939612, 'momentum': 0.610218771727116, 'weight_decay': 0.0025599959008233576}
106 92.31 -3.226937646484375 253.26747226715088 5 {'batch_size': 128, 'epochs': 48, 'learning_rate_init': 0.00017693965321939612, 'momentum': 0.610218771727116, 'weight_decay': 0.0025599959008233576}
106 94.33 -4.063296752929688 295.43129301071167 6 {'batch_size': 128, 'epochs': 48, 'learning_rate_init': 0.00017693965321939612, 'momentum': 0.610218771727116, 'weight_decay': 0.0025599959008233576}
